date,item_id,item_name,store_id,store_name,price,item_count,kcal,cost,sales_amount
2021-05-07,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,3,587.0,6.23,18.69000005722046
2021-05-07,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,1,623.0,5.62,5.619999885559082
2021-05-07,37,Awesome Milky Cake,1,Bob's Diner,7.36,1,636.0,7.36,7.360000133514404
2021-05-07,38,Mutton Dinner,1,Bob's Diner,10.8,171,542.0,10.8,1846.8000326156616
2021-05-07,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2021-05-07,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2021-05-07,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2021-05-07,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,27,613.0,28.75,776.25
2021-05-07,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,58,392.0,23.37,1355.460048675537
2021-05-07,67,Sweet Lamb Cake,1,Bob's Diner,7.0,10,558.0,7.0,70.0
2021-05-07,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2021-05-07,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2021-05-07,73,Milky Cake,1,Bob's Diner,5.16,12,596.0,5.16,61.91999816894531
2021-05-07,76,Amazing pork lunch,1,Bob's Diner,17.93,114,679.0,17.93,2044.020034790039
2021-05-07,89,Awesome Soft Drink,6,Surfs Up,3.06,2,248.0,3.06,6.119999885559082
2021-05-07,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,3,838.0,7.71,23.130000114440918
2021-05-07,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,1,744.0,28.65,28.649999618530273
2021-05-08,3,Sweet Fruity Cake,1,Bob's Diner,29.22,5,931.0,29.22,146.09999656677246
2021-05-08,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,50,763.0,26.42,1321.0000038146973
2021-05-08,9,Orange Juice,1,Bob's Diner,3.91,122,135.0,3.91,477.020010471344
2021-05-08,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,6,478.0,4.87,29.219999313354492
2021-05-08,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,55,490.0,4.18,229.89999055862427
2021-05-08,19,Strawberry Smoothy,1,Bob's Diner,2.89,416,145.0,2.89,1202.2400436401367
2021-05-08,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,10,269.0,23.23,232.29999542236328
2021-05-08,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,1,671.0,10.86,10.859999656677246
2021-05-08,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,6,587.0,6.23,37.38000011444092
2021-05-08,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,1,611.0,7.55,7.550000190734863
2021-05-08,38,Mutton Dinner,1,Bob's Diner,10.8,181,542.0,10.8,1954.8000345230103
2021-05-08,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2021-05-08,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2021-05-08,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,1,740.0,11.82,11.819999694824219
2021-05-08,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2021-05-08,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,31,613.0,28.75,891.25
2021-05-08,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,58,392.0,23.37,1355.460048675537
2021-05-08,67,Sweet Lamb Cake,1,Bob's Diner,7.0,8,558.0,7.0,56.0
2021-05-08,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2021-05-08,73,Milky Cake,1,Bob's Diner,5.16,11,596.0,5.16,56.7599983215332
2021-05-08,76,Amazing pork lunch,1,Bob's Diner,17.93,84,679.0,17.93,1506.1200256347656
2021-05-08,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2021-05-08,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,3,838.0,7.71,23.130000114440918
2021-05-09,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,24,763.0,26.42,634.0800018310547
2021-05-09,9,Orange Juice,1,Bob's Diner,3.91,73,135.0,3.91,285.43000626564026
2021-05-09,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,4,478.0,4.87,19.479999542236328
2021-05-09,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,38,490.0,4.18,158.83999347686768
2021-05-09,19,Strawberry Smoothy,1,Bob's Diner,2.89,244,145.0,2.89,705.1600255966187
2021-05-09,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,7,269.0,23.23,162.6099967956543
2021-05-09,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,1,671.0,10.86,10.859999656677246
2021-05-09,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2021-05-09,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2021-05-09,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,2,623.0,5.62,11.239999771118164
2021-05-09,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,1,456.0,4.36,4.360000133514404
2021-05-09,38,Mutton Dinner,1,Bob's Diner,10.8,85,542.0,10.8,918.0000162124634
2021-05-09,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2021-05-09,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2021-05-09,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2021-05-09,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,19,613.0,28.75,546.25
2021-05-09,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,45,392.0,23.37,1051.650037765503
2021-05-09,67,Sweet Lamb Cake,1,Bob's Diner,7.0,3,558.0,7.0,21.0
2021-05-09,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2021-05-09,73,Milky Cake,1,Bob's Diner,5.16,5,596.0,5.16,25.799999237060547
2021-05-09,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,1,459.0,5.6,5.599999904632568
2021-05-09,76,Amazing pork lunch,1,Bob's Diner,17.93,60,679.0,17.93,1075.8000183105469
2021-05-09,88,Oysters Rockefeller,6,Surfs Up,16.06,1,204.0,16.06,16.059999465942383
2021-05-09,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2021-05-09,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2021-05-09,92,Margarita,4,Fou Cher,3.23,1,418.0,3.23,3.2300000190734863
2021-05-10,3,Sweet Fruity Cake,1,Bob's Diner,29.22,3,931.0,29.22,87.65999794006348
2021-05-10,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,30,763.0,26.42,792.6000022888184
2021-05-10,9,Orange Juice,1,Bob's Diner,3.91,79,135.0,3.91,308.8900067806244
2021-05-10,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,6,478.0,4.87,29.219999313354492
2021-05-10,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,31,490.0,4.18,129.57999467849731
2021-05-10,19,Strawberry Smoothy,1,Bob's Diner,2.89,235,145.0,2.89,679.1500246524811
2021-05-10,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,10,269.0,23.23,232.29999542236328
2021-05-10,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2021-05-10,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,1,611.0,7.55,7.550000190734863
2021-05-10,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,1,623.0,5.62,5.619999885559082
2021-05-10,38,Mutton Dinner,1,Bob's Diner,10.8,107,542.0,10.8,1155.6000204086304
2021-05-10,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2021-05-10,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2021-05-10,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,2,227.0,23.43,46.86000061035156
2021-05-10,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,27,613.0,28.75,776.25
2021-05-10,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,1,485.0,13.66,13.65999984741211
2021-05-10,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,46,392.0,23.37,1075.0200386047363
2021-05-10,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,1,724.0,20.02,20.020000457763672
2021-05-10,67,Sweet Lamb Cake,1,Bob's Diner,7.0,5,558.0,7.0,35.0
2021-05-10,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2021-05-10,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2021-05-10,73,Milky Cake,1,Bob's Diner,5.16,2,596.0,5.16,10.319999694824219
2021-05-10,76,Amazing pork lunch,1,Bob's Diner,17.93,68,679.0,17.93,1219.2400207519531
2021-05-10,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2021-05-10,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2021-05-10,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,1,468.0,15.46,15.460000038146973
2021-05-11,3,Sweet Fruity Cake,1,Bob's Diner,29.22,3,931.0,29.22,87.65999794006348
2021-05-11,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,32,763.0,26.42,845.4400024414062
2021-05-11,9,Orange Juice,1,Bob's Diner,3.91,76,135.0,3.91,297.1600065231323
2021-05-11,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,1,787.0,19.48,19.479999542236328
2021-05-11,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,4,478.0,4.87,19.479999542236328
2021-05-11,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,30,490.0,4.18,125.39999485015869
2021-05-11,19,Strawberry Smoothy,1,Bob's Diner,2.89,243,145.0,2.89,702.2700254917145
2021-05-11,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,9,269.0,23.23,209.06999588012695
2021-05-11,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,1,671.0,10.86,10.859999656677246
2021-05-11,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,2,587.0,6.23,12.460000038146973
2021-05-11,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,1,611.0,7.55,7.550000190734863
2021-05-11,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,1,228.0,2.43,2.430000066757202
2021-05-11,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,1,623.0,5.62,5.619999885559082
2021-05-11,37,Awesome Milky Cake,1,Bob's Diner,7.36,1,636.0,7.36,7.360000133514404
2021-05-11,38,Mutton Dinner,1,Bob's Diner,10.8,98,542.0,10.8,1058.4000186920166
2021-05-11,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2021-05-11,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,16,613.0,28.75,460.0
2021-05-11,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,40,392.0,23.37,934.8000335693359
2021-05-11,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,1,519.0,3.74,3.740000009536743
2021-05-11,67,Sweet Lamb Cake,1,Bob's Diner,7.0,4,558.0,7.0,28.0
2021-05-11,73,Milky Cake,1,Bob's Diner,5.16,9,596.0,5.16,46.439998626708984
2021-05-11,76,Amazing pork lunch,1,Bob's Diner,17.93,60,679.0,17.93,1075.8000183105469
2021-05-11,88,Oysters Rockefeller,6,Surfs Up,16.06,1,204.0,16.06,16.059999465942383
2021-05-11,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2021-05-11,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2021-05-12,3,Sweet Fruity Cake,1,Bob's Diner,29.22,6,931.0,29.22,175.31999588012695
2021-05-12,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,34,763.0,26.42,898.2800025939941
2021-05-12,9,Orange Juice,1,Bob's Diner,3.91,95,135.0,3.91,371.4500081539154
2021-05-12,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,5,478.0,4.87,24.34999942779541
2021-05-12,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,46,490.0,4.18,192.27999210357666
2021-05-12,19,Strawberry Smoothy,1,Bob's Diner,2.89,264,145.0,2.89,762.9600276947021
2021-05-12,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,12,269.0,23.23,278.75999450683594
2021-05-12,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,3,587.0,6.23,18.69000005722046
2021-05-12,38,Mutton Dinner,1,Bob's Diner,10.8,119,542.0,10.8,1285.2000226974487
2021-05-12,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2021-05-12,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2021-05-12,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2021-05-12,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,1,626.0,6.51,6.510000228881836
2021-05-12,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,24,613.0,28.75,690.0
2021-05-12,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,46,392.0,23.37,1075.0200386047363
2021-05-12,67,Sweet Lamb Cake,1,Bob's Diner,7.0,5,558.0,7.0,35.0
2021-05-12,73,Milky Cake,1,Bob's Diner,5.16,11,596.0,5.16,56.7599983215332
2021-05-12,76,Amazing pork lunch,1,Bob's Diner,17.93,64,679.0,17.93,1147.52001953125
2021-05-12,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,4,838.0,7.71,30.84000015258789
2021-05-13,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2021-05-13,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,42,763.0,26.42,1109.6400032043457
2021-05-13,9,Orange Juice,1,Bob's Diner,3.91,108,135.0,3.91,422.28000926971436
2021-05-13,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,6,478.0,4.87,29.219999313354492
2021-05-13,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,51,490.0,4.18,213.17999124526978
2021-05-13,19,Strawberry Smoothy,1,Bob's Diner,2.89,359,145.0,2.89,1037.5100376605988
2021-05-13,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,14,269.0,23.23,325.2199935913086
2021-05-13,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2021-05-13,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,1,623.0,5.62,5.619999885559082
2021-05-13,38,Mutton Dinner,1,Bob's Diner,10.8,151,542.0,10.8,1630.8000288009644
2021-05-13,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2021-05-13,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2021-05-13,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2021-05-13,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2021-05-13,50,Pike Lunch,5,Corner Cafe,26.37,1,653.0,26.37,26.3700008392334
2021-05-13,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,29,613.0,28.75,833.75
2021-05-13,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,63,392.0,23.37,1472.310052871704
2021-05-13,67,Sweet Lamb Cake,1,Bob's Diner,7.0,8,558.0,7.0,56.0
2021-05-13,73,Milky Cake,1,Bob's Diner,5.16,8,596.0,5.16,41.279998779296875
2021-05-13,76,Amazing pork lunch,1,Bob's Diner,17.93,83,679.0,17.93,1488.1900253295898
2021-05-13,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2021-05-14,3,Sweet Fruity Cake,1,Bob's Diner,29.22,6,931.0,29.22,175.31999588012695
2021-05-14,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,50,763.0,26.42,1321.0000038146973
2021-05-14,9,Orange Juice,1,Bob's Diner,3.91,123,135.0,3.91,480.9300105571747
2021-05-14,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,9,478.0,4.87,43.82999897003174
2021-05-14,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,59,490.0,4.18,246.61998987197876
2021-05-14,19,Strawberry Smoothy,1,Bob's Diner,2.89,419,145.0,2.89,1210.9100439548492
2021-05-14,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,22,269.0,23.23,511.0599899291992
2021-05-14,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,1,671.0,10.86,10.859999656677246
2021-05-14,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,2,587.0,6.23,12.460000038146973
2021-05-14,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,2,623.0,5.62,11.239999771118164
2021-05-14,38,Mutton Dinner,1,Bob's Diner,10.8,183,542.0,10.8,1976.40003490448
2021-05-14,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2021-05-14,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2021-05-14,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2021-05-14,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2021-05-14,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,45,613.0,28.75,1293.75
2021-05-14,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,1,485.0,13.66,13.65999984741211
2021-05-14,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,57,392.0,23.37,1332.0900478363037
2021-05-14,67,Sweet Lamb Cake,1,Bob's Diner,7.0,12,558.0,7.0,84.0
2021-05-14,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,2,652.0,8.7,17.399999618530273
2021-05-14,70,Pork with Bread Lunch,5,Corner Cafe,16.28,1,545.0,16.28,16.280000686645508
2021-05-14,73,Milky Cake,1,Bob's Diner,5.16,13,596.0,5.16,67.07999801635742
2021-05-14,76,Amazing pork lunch,1,Bob's Diner,17.93,95,679.0,17.93,1703.3500289916992
2021-05-14,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2021-05-14,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2021-05-14,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,1,958.0,19.04,19.040000915527344
2021-05-15,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2021-05-15,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,51,763.0,26.42,1347.4200038909912
2021-05-15,9,Orange Juice,1,Bob's Diner,3.91,117,135.0,3.91,457.47001004219055
2021-05-15,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,1,820.0,21.13,21.1299991607666
2021-05-15,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,8,478.0,4.87,38.959999084472656
2021-05-15,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,54,490.0,4.18,225.71999073028564
2021-05-15,19,Strawberry Smoothy,1,Bob's Diner,2.89,399,145.0,2.89,1153.1100418567657
2021-05-15,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,16,269.0,23.23,371.67999267578125
2021-05-15,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,1,671.0,10.86,10.859999656677246
2021-05-15,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2021-05-15,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,5,587.0,6.23,31.15000009536743
2021-05-15,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,1,623.0,5.62,5.619999885559082
2021-05-15,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,1,232.0,21.14,21.139999389648438
2021-05-15,37,Awesome Milky Cake,1,Bob's Diner,7.36,1,636.0,7.36,7.360000133514404
2021-05-15,38,Mutton Dinner,1,Bob's Diner,10.8,161,542.0,10.8,1738.800030708313
2021-05-15,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2021-05-15,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2021-05-15,49,Awesome Smoothy,3,Sweet Shack,1.39,4,78.0,1.39,5.559999942779541
2021-05-15,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,30,613.0,28.75,862.5
2021-05-15,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,76,392.0,23.37,1776.1200637817383
2021-05-15,67,Sweet Lamb Cake,1,Bob's Diner,7.0,10,558.0,7.0,70.0
2021-05-15,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2021-05-15,73,Milky Cake,1,Bob's Diner,5.16,10,596.0,5.16,51.599998474121094
2021-05-15,76,Amazing pork lunch,1,Bob's Diner,17.93,98,679.0,17.93,1757.1400299072266
2021-05-15,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2021-05-16,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2021-05-16,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,29,763.0,26.42,766.1800022125244
2021-05-16,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,1,258.0,24.98,24.979999542236328
2021-05-16,9,Orange Juice,1,Bob's Diner,3.91,80,135.0,3.91,312.8000068664551
2021-05-16,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,7,478.0,4.87,34.089999198913574
2021-05-16,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,28,490.0,4.18,117.03999519348145
2021-05-16,14,Amazing Cocktail,6,Surfs Up,3.9,1,472.0,3.9,3.9000000953674316
2021-05-16,19,Strawberry Smoothy,1,Bob's Diner,2.89,235,145.0,2.89,679.1500246524811
2021-05-16,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,13,269.0,23.23,301.98999404907227
2021-05-16,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,1,671.0,10.86,10.859999656677246
2021-05-16,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2021-05-16,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,1,623.0,5.62,5.619999885559082
2021-05-16,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1,1023.0,20.8,20.799999237060547
2021-05-16,38,Mutton Dinner,1,Bob's Diner,10.8,106,542.0,10.8,1144.8000202178955
2021-05-16,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2021-05-16,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2021-05-16,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2021-05-16,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,27,613.0,28.75,776.25
2021-05-16,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,47,392.0,23.37,1098.3900394439697
2021-05-16,67,Sweet Lamb Cake,1,Bob's Diner,7.0,9,558.0,7.0,63.0
2021-05-16,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,1,673.0,26.04,26.040000915527344
2021-05-16,73,Milky Cake,1,Bob's Diner,5.16,4,596.0,5.16,20.639999389648438
2021-05-16,76,Amazing pork lunch,1,Bob's Diner,17.93,61,679.0,17.93,1093.7300186157227
2021-05-16,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2021-05-16,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,3,838.0,7.71,23.130000114440918
2021-05-16,94,Fruity Milky Smoothy,6,Surfs Up,5.71,1,331.0,5.71,5.710000038146973
2021-05-17,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,1,772.0,15.09,15.09000015258789
2021-05-17,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2021-05-17,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,31,763.0,26.42,819.0200023651123
2021-05-17,9,Orange Juice,1,Bob's Diner,3.91,72,135.0,3.91,281.52000617980957
2021-05-17,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,1,787.0,19.48,19.479999542236328
2021-05-17,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,5,478.0,4.87,24.34999942779541
2021-05-17,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,30,490.0,4.18,125.39999485015869
2021-05-17,19,Strawberry Smoothy,1,Bob's Diner,2.89,257,145.0,2.89,742.7300269603729
2021-05-17,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,18,269.0,23.23,418.1399917602539
2021-05-17,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,2,587.0,6.23,12.460000038146973
2021-05-17,38,Mutton Dinner,1,Bob's Diner,10.8,109,542.0,10.8,1177.2000207901
2021-05-17,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2021-05-17,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2021-05-17,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2021-05-17,55,Frozen Milky Cake,5,Corner Cafe,6.63,1,607.0,6.63,6.630000114440918
2021-05-17,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,22,613.0,28.75,632.5
2021-05-17,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,54,392.0,23.37,1261.9800453186035
2021-05-17,67,Sweet Lamb Cake,1,Bob's Diner,7.0,6,558.0,7.0,42.0
2021-05-17,73,Milky Cake,1,Bob's Diner,5.16,6,596.0,5.16,30.959999084472656
2021-05-17,76,Amazing pork lunch,1,Bob's Diner,17.93,71,679.0,17.93,1273.0300216674805
2021-05-17,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2021-05-17,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
